"comid","year","month","day","gbifID","BFI","ftype","waterbody","wbd_classes","decimalLongitude","decimalLatitude","huc12","huc2","numday_above_tmax","numday_below_tmin","dd90_5c","dd90_8c","dd90_10c","dd120_5c","dd120_8c","dd120_10c","dd150_5c","dd150_8c","dd150_10c","maxflow","maxflowdate","minflow","minflowdate","avgflow","maxminflowdiff","avgtemp","streamorder"
10577163,2017,7,17,3044675730,22,"ArtificialPath",1,"LakePond",-88.18562729,36.88909924,60400051004,6,0.9,47.9,181.3637893,89.33095975,51.3023826,433.7741846,259.1742991,173.5908741,845.4064497,580.8209112,435.7749763,0.91376845,119.95,0,25.6,0.054697155,0.91376845,14.29116639,8
14637357,2007,5,24,1896919104,51,"StreamRiver",0,NA,-81.52467188,37.16246918,60102050101,6,0,79.05,62.4223084,19.7519912,7.01526525,204.2112079,98.1276152,54.62733215,501.9309357,308.7047613,210.6315016,1.4317883,95.7,0,73.05,0.135525206,1.4317883,11.28552173,2
14637413,2010,5,22,1896918922,51,"StreamRiver",0,NA,-81.54804902,37.13778329,60102050101,6,0,84.9,65.47767025,21.67620065,7.98077485,203.3374453,98.0995268,54.36567175,480.0728875,289.0500217,192.0670658,0.4811517,93.4,0,98,0.045898217,0.4811517,10.56535162,3
14637431,2010,4,21,1896918553,51,"StreamRiver",0,NA,-81.55593463,37.1273697,60102050101,6,0,84.9,65.47767025,21.67620065,7.98077485,203.3374453,98.0995268,54.36567175,480.0728875,289.0500217,192.0670658,0.4811517,93.4,0,98,0.045898217,0.4811517,10.56535162,4
14637453,2001,8,10,1896918444,51,"StreamRiver",0,NA,-81.58072139,37.12037726,60102050102,6,0,85.45,64.27174645,21.1356484,7.73710695,200.1377067,96.18369185,53.13840765,474.1378826,284.5845296,188.5499691,0.48802365,95.95,0,112.3,0.046731955,0.48802365,10.49822901,4
14637585,2008,5,11,1896918248,46,"StreamRiver",0,NA,-81.81030472,37.09654185,60102050104,6,0,84.75,65.3690295,21.60434035,7.9463172,204.0327816,98.29958305,54.4236377,482.2700595,290.6542344,193.3655291,0.52020715,97.55,0,60.65,0.047750556,0.52020715,10.60289822,4
14637593,2010,9,4,1896918185,46,"StreamRiver",0,NA,-81.8223305,37.09144561,60102050104,6,0,73.55,85.1622482,30.8662421,12.6296942,245.7461364,123.46027,70.947168,550.5467778,340.6920359,232.947178,0.49367975,92.3,0,95.4,0.043781841,0.49367975,11.33923069,4
14637621,2015,7,27,1896918295,51,"StreamRiver",0,NA,-81.58163188,37.09157243,60102050101,6,0,78.9,63.05296085,19.98552235,7.07482445,204.3244184,97.61764745,54.0028646,499.3297136,305.46432,207.2413957,1.9646854,98.05,0,90.1,0.198543338,1.9646854,11.24062017,2
14637631,2002,10,21,1896918093,49,"StreamRiver",0,NA,-81.77368063,37.08169309,60102050104,6,0,78.8,74.8586654,25.8734289,9.9923822,224.6315845,110.2984581,62.03973315,516.6922219,315.498327,212.7128219,0.48458435,93.65,0,84.9,0.043622173,0.48458435,10.98339271,4
14637741,2013,10,17,1896918060,44,"StreamRiver",0,NA,-81.85313812,37.06704922,60102050105,6,0,73.75,84.95466715,30.7604397,12.5641625,245.2202856,123.1072244,70.68598965,549.6283519,339.9579288,232.3072954,0.4926773,92.3,0,99.65,0.043621621,0.4926773,11.3292836,4
14637771,2007,5,2,1896917798,53,"StreamRiver",0,NA,-81.5367161,37.05675039,60102050201,6,0,87.15,63.4437045,21.02995175,7.77650225,193.9961765,92.7141017,51.02398995,459.4230527,273.3081129,179.6130562,0.5101239,93.7,0,113.45,0.049323465,0.5101239,10.30179259,3
14637805,2005,10,12,1896917610,53,"StreamRiver",0,NA,-81.57035697,37.04331311,60102050201,6,0,78.45,68.4446232,22.58847115,8.33923315,213.628321,103.4014561,57.78184085,508.8214356,311.4958482,211.4062154,1.4863923,98.05,0,93.75,0.148198193,1.4863923,11.21911367,3
14637823,2009,11,18,1896917486,45,"StreamRiver",0,NA,-81.92252445,37.04721172,60102050105,6,0,76.2,80.2654152,28.5532919,11.4248541,235.8071544,117.3111457,66.78494765,534.4499539,328.7314642,223.2960258,0.48969175,92.25,0,95.6,0.044141939,0.48969175,11.16994565,3
14637825,2010,6,2,1896917538,47,"StreamRiver",0,NA,-81.824804,37.03664958,60102050204,6,0,73.75,84.95466715,30.7604397,12.5641625,245.2202856,123.1072244,70.68598965,549.6283519,339.9579288,232.3072954,0.4926773,92.3,0,99.65,0.043621621,0.4926773,11.3292836,4
14637829,2011,7,19,1896917537,48,"StreamRiver",0,NA,-81.81017934,37.03794362,60102050204,6,0,81,70.7001293,24.01172255,9.05388865,215.540736,104.8404054,58.42853355,501.5141824,304.3412971,203.7926002,0.48938855,92.3,0,95.7,0.043741427,0.48938855,10.81930389,4
14637837,2013,8,31,1896917478,48,"StreamRiver",0,NA,-81.79650806,37.0344348,60102050204,6,0,70.85,90.8357963,33.6884213,14.18596445,255.457939,129.4794404,74.9582723,564.6321767,350.8711508,240.9009695,0.4901365,91.4,0,105.55,0.044811716,0.4901365,11.4795757,4
14637851,2011,4,21,1896917445,48,"StreamRiver",0,NA,-81.77548651,37.0280911,60102050202,6,0,76.2,83.63261175,30.36913275,12.4276831,237.0885199,118.2322495,67.5162236,532.0306549,326.3636084,221.1247419,0.50700185,93,0,109.45,0.053087839,0.50700185,11.10802023,3
14637861,2012,8,22,1896917616,52,"StreamRiver",0,NA,-81.70073177,37.04044157,60102050202,6,0,101.6,44.527569,12.80504705,4.14956885,150.5303813,67.37143165,34.30452765,383.337054,217.9753477,136.0051356,0.5324927,88.4,0,129.6,0.05758533,0.5324927,9.441003479,3
14637869,2005,10,13,1896917422,53,"StreamRiver",0,NA,-81.61371915,37.02380679,60102050201,6,0,90.75,55.37531885,17.1308388,5.93937335,179.7886046,83.5564777,44.75123355,439.266204,258.208518,167.4552955,0.4747832,104.5,0,96.2,0.045453669,0.4747832,10.12146198,3
14637875,2010,6,23,1896917436,48,"StreamRiver",0,NA,-81.75672986,37.02508584,60102050202,6,0,76.2,83.63261175,30.36913275,12.4276831,237.0885199,118.2322495,67.5162236,532.0306549,326.3636084,221.1247419,0.50700185,93,0,109.45,0.053087839,0.50700185,11.10802023,3
14637883,2012,6,5,1896917546,45,"StreamRiver",0,NA,-81.85606401,37.03062285,60102050204,6,0,80.6,72.0715915,24.6813169,9.38862525,217.8206209,106.2066571,59.32331915,504.7654102,306.6200093,205.5443616,0.4894619,92.3,0,100.05,0.044460954,0.4894619,10.85174889,4
14637899,2012,6,6,1896917336,46,"StreamRiver",0,NA,-81.88499118,37.02275146,60102050204,6,0,69.05,92.9066932,34.75287735,14.78238335,260.9160861,133.0362845,77.38160275,574.2408853,358.3543425,247.0020959,0.47830155,84.85,0,97.2,0.043873988,0.47830155,11.5861612,4
14637933,2012,6,5,1896917266,48,"StreamRiver",0,NA,-81.9061146,37.0152294,60102050204,6,0,74.85,82.9607826,29.85927155,12.0999587,240.9587825,120.4122436,68.76200645,542.547503,334.5712402,227.797263,0.473291,96.35,0,83.8,0.043900422,0.473291,11.25515135,4
14637949,2012,8,20,1896917243,47,"StreamRiver",0,NA,-81.92169892,37.00409016,60102050204,6,0,65.05,103.3130751,40.1857841,17.9596045,278.0949955,144.0933997,85.07493615,598.5825906,376.408872,261.4682349,0.4806635,94.65,0,112.4,0.045357348,0.4806635,11.81993835,4
14637953,2012,9,12,1896917416,48,"StreamRiver",0,NA,-81.80724095,37.01516175,60102050203,6,0.05,69.25,84.87968275,30.51648325,12.22696285,245.940462,122.7704107,70.1269104,563.5115723,352.3498077,243.7608178,6.5675544,96.5,0,101.3,0.749307212,6.5675544,11.79375867,3
14638023,2002,10,22,1896918146,46,"StreamRiver",0,NA,-81.78800337,37.09517549,60102050104,6,0,72.45,86.9850042,31.7538084,13.1179942,249.3929235,125.747582,72.4993548,556.3491887,345.0212499,236.4292619,0.49139225,95.8,0,88.15,0.043640451,0.49139225,11.40038605,4
14638025,2002,10,21,1896918090,49,"StreamRiver",0,NA,-81.73744649,37.07846604,60102050102,6,0,78.5,75.6290275,26.25807995,10.1749728,224.7887056,110.4445655,62.17166415,515.6500793,314.5735307,211.8978013,0.49018725,98.35,0,96.6,0.045105319,0.49018725,10.96160575,4
14638027,2007,5,2,1896918014,50,"StreamRiver",0,NA,-81.49942423,37.06967562,60102050201,6,0,90.3,56.49969005,17.72883455,6.27950005,181.0720401,84.7282556,45.7638042,440.1694843,259.2101052,168.5824571,0.4835053,90.35,0,99.45,0.044005944,0.4835053,10.11489871,2
14638031,2012,6,7,1896917491,49,"StreamRiver",0,NA,-81.74131489,37.02054297,60102050202,6,0,87.15,64.22467595,21.4427473,7.9140526,194.091744,92.5618897,50.6345955,458.9446837,272.6340896,178.6407052,0.5313467,88.4,0,130.05,0.057790805,0.5313467,10.30084377,3
14638285,2011,6,13,1896917184,47,"StreamRiver",0,NA,-81.94403298,36.99811615,60102050302,6,0,67.65,95.2975005,35.9500116,15.473059,266.1602103,136.357665,79.6860325,582.5990373,364.6341151,252.115443,0.4810236,102.4,0,96.9,0.043759373,0.4810236,11.67340851,5
14638483,2007,4,24,1896916718,52,"StreamRiver",0,NA,-81.97347693,36.91648354,60102050303,6,0,66.45,104.8279206,41.3414691,18.80769505,275.2199344,142.5889443,84.38115145,588.5735499,368.3561642,254.7090615,0.51955195,99.4,0,129.1,0.05388725,0.51955195,11.68326433,3
14638863,2007,5,9,1896917039,44,"StreamRiver",0,NA,-82.12928807,36.96443875,60102050401,6,0,65.95,102.0515446,39.43517825,17.68041615,277.070517,143.4853737,84.9239923,596.3534501,374.6787205,260.1898273,0.4844419,114.4,0,109,0.044172642,0.4844419,11.78047421,3
14638881,2007,4,25,1896916941,39,"StreamRiver",0,NA,-82.2953267,36.96304098,60102050404,6,0,73.25,88.2826534,32.91167215,14.16411315,249.4310236,126.4129632,73.6923964,551.8466079,341.6089587,233.9410554,0.53064965,127.15,0,105.9,0.047492086,0.53064965,11.30373208,3
14638921,2007,4,25,1896916944,39,"StreamRiver",0,NA,-82.28959931,36.94219824,60102050404,6,0,71.15,91.9714776,34.61132565,15.07854875,257.6102425,131.4920228,77.0617799,565.2191042,351.5779216,241.8553629,0.5131263,122.5,0,99.7,0.045924591,0.5131263,11.43947948,3
14638941,2010,4,6,1896916889,43,"StreamRiver",0,NA,-82.19106914,36.93949329,60102050402,6,0,56.7,124.1994066,50.656801,23.95425645,320.8063268,171.9252283,104.6861981,664.419906,426.5006804,302.2128949,0.4775645,122.1,0,51.3,0.04169195,0.4775645,12.44934379,3
14639021,2007,4,25,1896916746,42,"StreamRiver",0,NA,-82.30894049,36.92771266,60102050404,6,0,60,115.3336358,46.0929577,21.34805675,304.6673312,161.4057872,97.4338702,639.6286221,407.6043162,286.9310499,0.4767482,114.3,0,88.45,0.042540818,0.4767482,12.19447848,2
14639065,2006,9,30,1896916749,50,"StreamRiver",0,NA,-82.04656764,36.9143812,60102050304,6,0,67.25,97.8573943,37.23660855,16.2402026,269.7007259,138.5681181,81.1736238,586.2102498,366.967057,253.7020945,0.48183865,96.85,0,113.75,0.04599424,0.48183865,11.69506718,4
14639105,2007,4,19,1896916707,49,"StreamRiver",0,NA,-82.0593186,36.90995444,60102050304,6,0,79.05,77.4416243,27.4183584,11.00248995,227.0777844,112.0497355,63.5153678,516.7281471,315.0981846,212.1887438,0.48409625,109.8,0,107.4,0.045709476,0.48409625,10.95227534,3
14639129,2007,4,24,1896916645,52,"StreamRiver",0,NA,-82.02220902,36.89697144,60102050304,6,0,63.45,110.361232,43.9463444,20.2596855,287.9712409,150.6183187,89.87661885,609.5696093,384.2181166,267.5758403,0.4995531,100.7,0,116.35,0.050581967,0.4995531,11.89961345,4
14639177,2007,4,19,1896916601,49,"StreamRiver",0,NA,-82.08731106,36.89702155,60102050304,6,0.05,65.45,96.36618555,36.09961325,15.5062069,268.7780469,137.3563287,80.27330965,594.6143141,374.6690421,261.2067006,1.8654715,97.2,0,112.75,0.205331447,1.8654715,12.04965424,3
14639517,2009,6,24,1896916120,45,"StreamRiver",0,NA,-82.50221165,36.80516524,60102050602,6,0,48.7,158.6734986,70.48680195,35.8141306,382.455073,214.9885594,135.6190386,753.9306102,496.9408224,359.2902059,0.45294665,118.05,0,71.75,0.039500023,0.45294665,13.26206983,1
14639619,2008,5,26,1896916026,38,"StreamRiver",0,NA,-82.5819686,36.77876583,60102050603,6,0,54.8,137.6185925,58.67529305,28.620224,344.3063328,188.5160093,116.1307042,697.041129,452.0660869,322.031659,0.47851195,109.6,0,99.85,0.042018351,0.47851195,12.7156719,4
14639693,2002,9,2,1896915911,38,"StreamRiver",0,NA,-82.6214379,36.76372771,60102050606,6,0,54.95,137.1632083,58.5624793,28.614732,343.3359411,188.0440217,115.9128096,695.8632915,451.4188551,321.6999337,0.48965275,132,0,71.2,0.044407522,0.48965275,12.70912617,1
14639713,2006,10,22,1896915834,44,"StreamRiver",0,NA,-82.37322264,36.75449838,60102050702,6,0,57.5,127.2767487,52.84284725,25.2192888,323.4866171,173.9779833,105.9136879,664.2150077,425.8045948,300.7204365,0.4845975,102.4,0,111,0.045334036,0.4845975,12.39789497,3
14639779,2012,4,26,1896915683,38,"StreamRiver",0,NA,-82.80010853,36.71526325,60102050801,6,0,59.6,124.1578922,51.3059552,24.4003028,318.1305485,170.6502186,103.5419355,658.2702678,421.8749856,297.7062926,0.5629787,115.35,0,106.4,0.050909338,0.5629787,12.36035091,3
14639831,2005,9,13,1896915538,38,"StreamRiver",0,NA,-82.83789539,36.68986276,60102050801,6,0,59.2,125.6407957,52.21744465,24.941469,320.8899165,172.6418038,104.9875381,662.8443274,425.6430935,300.8878142,0.57698205,120.45,0,111.65,0.05418618,0.57698205,12.41238485,3
14639833,2013,10,23,1896915495,38,"StreamRiver",0,NA,-82.86384433,36.68672654,60102050801,6,0,57.25,131.0302412,54.8730362,26.44980565,332.0266546,179.8889816,110.0063162,680.4041279,439.0905678,311.7293475,0.5641225,106.4,0,98.2,0.048881879,0.5641225,12.58163966,3
14639903,2001,9,19,1896915393,44,"StreamRiver",0,NA,-82.65526713,36.66305664,60102050703,6,0,56.55,132.7310958,55.9409148,26.9938859,334.4894289,181.6366435,111.0944339,681.9252938,439.9713726,311.9938786,0.49636055,105.35,0,98.95,0.0456432,0.49636055,12.56718848,3
14639915,2012,8,23,1896915429,41,"StreamRiver",0,NA,-82.71215972,36.65615868,60102050703,6,0,51.9,148.2718257,64.75919245,32.19512695,362.765147,201.3006538,125.2066115,724.7377496,473.8893667,339.764329,0.52172255,104.9,0,111.65,0.048042676,0.52172255,12.99077365,3
14639947,2019,4,11,2236840226,40,"StreamRiver",0,NA,-82.77462817,36.65291719,60102050804,6,0,61.5,119.3675645,48.5160169,22.79542475,309.4695605,164.6383561,99.2921334,645.0982982,411.4472706,289.1876357,0.5490876,115.4,0,102.4,0.04980337,0.5490876,12.22604876,1
14640267,2007,4,19,1896916672,52,"StreamRiver",0,NA,-82.03837477,36.90406677,60102050304,6,0,63.45,110.361232,43.9463444,20.2596855,287.9712409,150.6183187,89.87661885,609.5696093,384.2181166,267.5758403,0.4995531,100.7,0,116.35,0.050581967,0.4995531,11.89961345,4
14640289,2009,6,24,1896916150,45,"StreamRiver",0,NA,-82.49756624,36.81546284,60102050602,6,0.05,47.35,157.1655799,67.95077215,33.50756525,384.7362781,214.9855254,134.0922417,770.8018033,511.2314012,371.4744136,1.33279195,128.9,0,55.25,0.123671467,1.33279195,13.5639564,1
14640339,2005,7,28,1896915838,44,"StreamRiver",0,NA,-82.41459424,36.73858561,60102050702,6,0,59.3,123.4063048,50.7364129,24.03860825,316.6461814,169.4260064,102.767153,654.1011092,418.0635793,294.5071827,0.48652005,102.75,0,104.9,0.046297648,0.48652005,12.29852787,3
14640345,2007,5,2,1896915831,43,"StreamRiver",0,NA,-82.48145881,36.72429653,60102050702,6,0,55.9,133.9062711,56.58957395,27.3052411,336.5532308,183.0227987,112.1014393,684.4444709,441.8374122,313.504082,0.4780791,97.5,0,105.5,0.04364957,0.4780791,12.58950471,3
14640347,2005,8,21,1896915543,38,"StreamRiver",0,NA,-82.74921606,36.71807735,60102050605,6,0.15,53.25,119.255709,48.4314501,22.18815815,317.3394507,170.1966258,102.203345,681.207674,444.6758416,318.722685,7.8339343,125.65,0,76.7,0.790106399,7.8339343,13.07575555,3
14640349,2013,7,28,1896915436,38,"StreamRiver",0,NA,-82.74998646,36.6746371,60102050605,6,0,52.2,147.6529364,64.4685583,32.10951505,361.5377548,200.5453884,124.7728608,723.1347211,472.7757559,339.0122355,0.53975615,117.95,0,103.75,0.048648643,0.53975615,12.97967245,3
14640373,2004,5,6,1896916994,45,"ArtificialPath",0,NA,-82.06246908,36.96286864,60102050401,6,0,63.9,104.3823516,40.41935115,18.109391,283.5111206,147.4472134,87.4995924,608.3834677,383.8759118,267.6773252,0.4819986,111.5,0,97.45,0.040902639,0.4819986,11.91695234,5
14640377,2010,6,9,1896916961,44,"ArtificialPath",0,NA,-82.12307594,36.96794003,60102050401,6,0,60.5,112.0190186,44.15665,20.212685,299.2545295,157.6971811,94.7057613,633.2714413,402.8970537,283.2462381,0.46955565,119.3,0,81.5,0.039091559,0.46955565,12.1621247,5
14640395,2012,5,9,1896916929,44,"ArtificialPath",0,NA,-82.16098734,36.93824601,60102050401,6,0,64.3,105.3840852,41.0396777,18.5514392,283.9128789,147.8118337,87.8957557,607.0305353,382.6525365,266.6041765,0.47763925,114.4,0,109.85,0.043376416,0.47763925,11.88353371,5
14640757,2014,2,28,1896914992,39,"StreamRiver",0,NA,-83.06524389,36.59551651,60102050805,6,0,52.4,145.694646,63.1898854,31.3224944,358.7885165,198.4957616,123.2831083,721.9425667,472.2144896,338.9585624,0.57300905,115.4,0,96.6,0.04954841,0.57300905,13.00963387,2
14640803,2014,2,28,1896914678,39,"StreamRiver",0,NA,-83.08763165,36.5584829,60102050805,6,0,56.7,133.6093705,56.470058,27.43124205,336.2179843,182.9633406,112.2953029,687.857983,445.3975128,317.239154,0.59546065,117.15,0,95.15,0.051951569,0.59546065,12.67922905,3
14640863,2014,3,5,1896914584,38,"StreamRiver",0,NA,-83.1524398,36.54158955,60102050807,6,0,58.4,130.4187194,54.91679315,26.48320525,329.3109252,178.4428941,108.9593672,676.5205256,436.5754314,309.9350752,0.5969816,104,0,109.5,0.053696559,0.5969816,12.56206413,3
14640975,2014,2,25,1896914817,37,"StreamRiver",0,NA,-83.16067847,36.58575754,60102050805,6,0.05,53.3,126.4818256,52.13087545,24.4114573,334.1128811,182.2241304,111.3138499,708.307668,466.6860551,337.2133798,9.87370815,113.55,0,103.65,0.975981014,9.87370815,13.21228487,1
14641051,2004,7,21,1896914329,38,"ArtificialPath",0,NA,-83.19470375,36.52206128,60102050808,6,0,59,127.8536229,53.2772178,25.5054314,325.5534828,175.7266351,107.0525929,671.9368239,433.0396847,307.1630978,0.5911117,110.1,0,101.75,0.053167713,0.5911117,12.52808024,5
14641393,2001,12,4,1438663875,39,"StreamRiver",0,NA,-83.28973081,36.4749341,60102051003,6,0,53.9,142.1529641,61.3666069,30.2188372,352.165965,194.2437287,120.2743344,712.4648896,465.172764,333.4196039,0.6119068,104.25,0,113.8,0.054216563,0.6119068,12.92730626,5
14641431,2014,3,5,1896913485,40,"StreamRiver",0,NA,-83.43303225,36.47100956,60102050901,6,0.1,48.8,139.3742438,58.8901237,28.24559535,358.46557,198.9400418,123.5298787,745.9180247,496.5142182,362.3081808,8.89851695,113.7,0,65.9,0.754360606,8.89851695,13.62018133,2
14641535,2014,3,5,1896913161,40,"StreamRiver",0,NA,-83.45401099,36.4335755,60102050901,6,0,64.45,114.4138491,46.0266056,21.66683455,301.6081402,160.1488174,96.8450497,637.4365512,407.2866203,287.3231497,0.6533744,117.2,0,91.2,0.048476683,0.6533744,12.20886878,2
14641549,2014,3,6,1896913131,39,"StreamRiver",0,NA,-83.27991038,36.42995121,60102051001,6,0,58.05,130.5892997,54.79376875,26.36323755,330.1535226,178.9411298,109.3339736,678.1673258,437.8181059,310.9975572,0.6048312,88.5,0,113.75,0.05412693,0.6048312,12.58346256,3
14643185,2020,8,12,2873850476,41,"ArtificialPath",1,"LakePond",-84.12148763,36.35618795,60102051104,6,0,44.9,176.1149629,83.0015944,44.27684405,410.68807,238.132801,153.5408996,797.0271687,534.9859881,391.8926837,0.7631477,144.65,0,119.5,0.063149217,0.7631477,13.6980059,3
19486674,2016,10,4,1896909146,56,"StreamRiver",0,NA,-82.18628685,36.01576598,60101080204,6,0,65.25,103.5506141,39.3218311,17.19652785,269.1569744,135.5905707,78.01353575,572.6358959,351.0360318,237.6867104,0.7366338,165.2,0.005836,245.9,0.057738603,0.7307978,11.47756175,3
19486750,2012,10,17,1896909090,56,"StreamRiver",0,NA,-82.34782482,36.00888379,60101080306,6,0,77.15,81.08325405,28.20051505,11.09462485,220.9841026,105.7504634,58.07844265,494.1393461,292.9132253,191.6460478,0.5481616,177.6,0.00866765,269.55,0.061080615,0.53949395,10.71179764,4
19486754,2012,10,18,1896909114,56,"StreamRiver",0,NA,-82.37027913,36.00765071,60101080306,6,0,89.9,58.20535785,17.92518755,6.03418435,173.2559256,77.9276053,39.49406035,414.2761531,235.0700255,145.5199926,0.72540015,162.55,0.00694185,275.15,0.064065405,0.7184583,9.840255119,4
19486760,2008,9,9,1896909015,57,"StreamRiver",0,NA,-82.37755393,36.0055862,60101080306,6,0,73.7,88.4003145,31.65250645,12.9016151,234.4608497,113.8343021,63.54225835,515.232455,308.2241559,203.884935,0.5520316,170.9,0.00492865,270.5,0.062442548,0.54710295,10.94060313,4
19486764,2012,10,17,1896908972,57,"StreamRiver",0,NA,-82.35747536,36.00036925,60101080306,6,0,70.85,92.9981559,33.954036,14.124295,244.0943277,119.7552927,67.4812012,530.9080502,319.7715575,213.0524998,0.57736025,177.6,0.0061231,267.5,0.061725885,0.57123715,11.0983296,4
19486776,2005,7,18,1896909035,56,"StreamRiver",0,NA,-82.26763005,36.0003246,60101080205,6,0,64.45,106.9681716,41.01850975,18.07108335,273.265378,138.1243549,79.71300025,577.8056089,354.8030548,240.6977783,0.6744058,162.4,0.0058849,246,0.057208091,0.6685209,11.55348869,2
19487076,2012,10,17,1896909092,56,"StreamRiver",0,NA,-82.33442203,36.01428587,60101080306,6,0,71.35,90.8768111,32.86105655,13.52602655,240.1403659,117.1481294,65.59470455,524.4105046,314.6417533,208.7157998,0.7209575,162.55,0.00677745,278.35,0.061864701,0.71418005,11.01990497,4
19487336,2007,8,14,1438672860,59,"ArtificialPath",0,NA,-82.34498343,36.07552749,60101080604,6,0,68.6,98.77226465,36.82019725,15.74246495,256.0391792,127.3762279,72.82880245,550.715572,334.9353371,225.5847152,0.4494049,146.05,0.0074846,273.8,0.058373139,0.4419203,11.30453016,5
19487378,2003,4,2,1896909602,57,"ArtificialPath",0,NA,-82.33712497,36.05565914,60101080604,6,0,76.05,82.17834995,28.74610505,11.42450465,225.6342104,108.6016519,60.03496535,503.5150834,300.0402484,197.5002578,0.4943996,166.4,0.0081485,275.5,0.05674397,0.4862511,10.80334493,5
19487398,2003,4,2,1896909391,57,"ArtificialPath",0,NA,-82.33625002,36.04527926,60101080604,6,0,76.05,82.17834995,28.74610505,11.42450465,225.6342104,108.6016519,60.03496535,503.5150834,300.0402484,197.5002578,0.4943996,166.4,0.0081485,275.5,0.05674397,0.4862511,10.80334493,5
19487418,2006,3,29,1896909232,56,"ArtificialPath",0,NA,-82.28225728,36.02626435,60101080604,6,0,54.1,131.4291988,53.61167955,25.353743,319.9611876,168.4039869,100.6389962,650.0064963,409.6027292,284.878167,0.57820895,177.6,0.0061565,277.95,0.055052974,0.57205245,12.26516696,5
19487430,2003,4,2,1896909280,56,"ArtificialPath",0,NA,-82.33821151,36.03049926,60101080604,6,0,76.9,80.6760826,28.09153005,11.09021445,221.8566351,106.1932547,58.26306995,496.4607857,294.467966,192.7122209,0.6434892,177.1,0.0050956,267.3,0.059082289,0.6383936,10.72125066,5
19487432,2006,3,2,1896909279,56,"ArtificialPath",0,NA,-82.32306322,36.02864177,60101080604,6,0,59.25,119.5097687,47.3363613,21.6647051,296.8154781,153.2525401,90.2460881,614.6732603,382.8511858,263.5590385,0.5157987,166.75,0.0078074,275.5,0.056156627,0.5079913,11.93542357,5
19487434,2008,9,18,1896909217,55,"ArtificialPath",0,NA,-82.31272097,36.03560001,60101080604,6,0,66.55,102.0007377,38.5472686,16.6703716,263.4290379,131.9313893,75.5275115,562.4956347,343.4268009,231.7245671,0.6218596,177.4,0.00682545,282.45,0.058966281,0.61503415,11.40667929,5
19487456,2007,8,27,1438672848,58,"ArtificialPath",0,NA,-82.1943601,36.00039056,60101080205,6,0,62.85,108.9117361,41.86158205,18.48473255,275.4694105,139.2295054,80.39964175,579.4777558,355.3369082,240.8328647,0.87075095,153.5,0.0063578,236.95,0.062971858,0.86439315,11.550676,5
19487458,2002,9,9,1896909043,56,"ArtificialPath",0,NA,-82.23518233,36.01147297,60101080205,6,0,54.4,129.3757763,52.48179945,24.6920464,316.3960348,165.9612554,98.92421005,644.4571462,405.1664569,281.1813077,0.6462952,165.6,0.0047702,275.55,0.055949051,0.641525,12.19918607,5
19487482,2006,4,13,1896909042,57,"ArtificialPath",0,NA,-82.24829944,36.00827818,60101080205,6,0,54.4,129.3757763,52.48179945,24.6920464,316.3960348,165.9612554,98.92421005,644.4571462,405.1664569,281.1813077,0.6462952,165.6,0.0047702,275.55,0.055949051,0.641525,12.19918607,5
19487488,2006,3,2,1896908983,56,"ArtificialPath",0,NA,-82.27074575,36.00172413,60101080205,6,0,64.45,106.9681716,41.01850975,18.07108335,273.265378,138.1243549,79.71300025,577.8056089,354.8030548,240.6977783,0.6744058,162.4,0.0058849,246,0.057208091,0.6685209,11.55348869,5
